Brand Label Serial Number,Brand Label Name,License Type Code,License Class Code,License Class Description,Product Description,Wholesaler License Serial Number,Wholesaler Name,Domestic (D) or Imported (I),Brand Label Expiration Date
5124275,VILLA JOLANDA MOSCATO ROSE,654,L,WINE - LOW ALCOHOL,WINE LOW ALCOHOL,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5124276,VILLA JOLANDA BRACHETTO,654,L,WINE - LOW ALCOHOL,WINE LOW ALCOHOL,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5124759,ZOMBIE KILLER CHERRY CIDER,654,C,CIDER - NO FEE,CIDER,2184452,REMARKABLE LIQUIDS LLC,D,02/28/2018
5125279,ARBOR MIST SANGRIA RITA FROZN COCKTAIL,654,S,WINE SPECIALTY,WINE SPECIALTY,3141135,CONSTELLATION BRANDS INC,D,02/28/2018
5125700,VILL JOLANDA MOSCATO & MANGO,654,L,WINE - LOW ALCOHOL,WINE,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5125868,ARBOR MIST ARBORITA LIME MARGARITA,654,S,WINE SPECIALTY,WINE,3141135,CONSTELLATION BRANDS INC,D,02/28/2018
5125869,ARBOR MIST ARBORITA STRWBRRY MARGARITA,654,S,WINE SPECIALTY,WINE,3141135,CONSTELLATION BRANDS INC,D,02/28/2018
5125952,NINE PIN GINGER,654,C,CIDER - NO FEE,CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5126126,ACCORNERO BRIGANTINO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1251560,REGAL WINE IMPORTS INC ,I,02/28/2018
5126127,ALASIA MOSCATO DASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1251560,REGAL WINE IMPORTS INC ,I,02/28/2018
5126128,ALASIA BRACHETTO DACQUI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1251560,REGAL WINE IMPORTS INC ,I,02/28/2018
5126175,CA DEL BAIO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1249631,OMNI WINES DISTRIBUTING CO LLC,I,02/28/2018
5126339,ENRICO SERAFINO MOSCATO D ASTI DOCG,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1270535,VOS VINUM IMPORTING LTD,I,02/28/2018
5126456,NINE PIN BELGIAN,654,C,CIDER - NO FEE,CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5126555,NINE PIN BLUEBERRY,654,C,CIDER - NO FEE,CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5126648,DOCS DRAFT HARD PEACH APPLE CIDER,654,C,CIDER - NO FEE,CIDER,2008197,WARWICK VALLEY WINE CO INC,D,02/28/2018
5126813,NINE PIN HUNNY PEAR,654,C,CIDER - NO FEE,CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5126931,WOODCHUCK HARD CIDER HOPSATION,654,C,CIDER - NO FEE,CIDER - FEE,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5127087,BAD SEED DRY CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2196543,BAD SEED CIDER COMPANY LLC,D,02/28/2018
5127138,GLINDA'S GOLD HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2171195,CRITZ FARMS INC,D,02/28/2018
5127187,HACIENDA DE LIUNA,654,L,WINE - LOW ALCOHOL,WINE - LOW ALCOHOL,2200808,SLJ GROUP INC,I,02/28/2018
5127386,SEAGRAM'S ESCAPES WILD BERRIES,654,S,WINE SPECIALTY,WINE SPECIALTY,3150754,LABATT USA OPERATING CO LLC,D,02/28/2018
5127387,SEAGRAM'S ESCAPES PEACH FUZZY NAVEL,654,S,WINE SPECIALTY,WINE SPECIALTY,3150754,LABATT USA OPERATING CO LLC,D,02/28/2018
5127388,SEAGRAM'S ESCAPES JAMAICAN ME HAPPY,654,S,WINE SPECIALTY,WINE SPECIALTY,3150754,LABATT USA OPERATING CO LLC,D,02/28/2018
5127389,SEAGRAM'S ESCAPES STRAWBERRY DAIQUIRI,654,S,WINE SPECIALTY,WINE SPECIALTY,3150754,LABATT USA OPERATING CO LLC,D,02/28/2018
5127421,MYX BEVERAGES MOSCATO W/MANGO,654,W,WINE PRODUCT,WINE PRODUCT,1287051,ROYAL WINE CORPORATION,D,02/28/2018
5127720,REKORDERLIG WINTER,654,C,CIDER - NO FEE,APPLE CIDER,1273746,MHW LTD,I,02/28/2018
5127721,REKORDERLIG PEACH APRICOT,654,C,CIDER - NO FEE,POME FRUIT CIDER,1273746,MHW LTD,I,02/28/2018
5127724,REKORDERLIG APPLE,654,C,CIDER - NO FEE,APPLE CIDER,1273746,MHW LTD,I,02/28/2018
5127725,REKORDERLIG APPLE GUAVA,654,C,CIDER - NO FEE,POME FRUIT CIDER,1273746,MHW LTD,I,02/28/2018
5127863,WOODCHUCK HARD CIDER WINTER CHILL,654,F,CIDER - FEE,APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5127864,WOODCHUCK HARD CIDER FALL FESTIVAL,654,F,CIDER - FEE,APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5127894,LIGHT LIPS PINOT GRIGIO,654,W,WINE PRODUCT,WINE PRODUCT,1273743,MHW LTD,I,02/28/2018
5127895,ELUNES MOSCATO & MANGO,654,S,WINE SPECIALTY,WINE SPECIALTY,1273743,MHW LTD,I,02/28/2018
5127896,ELUNES MOSCATO & PEACH,654,S,WINE SPECIALTY,WINE SPECIALTY,1273743,MHW LTD,I,02/28/2018
5127897,ELUNES MOSCATO & STREWBERRY,654,S,WINE SPECIALTY,WINE SPECIALTY,1273743,MHW LTD,I,02/28/2018
5127899,CA DEI MANDORI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1120984,VIGNAIOLI LTD,I,02/28/2018
5127902,SWEET SILHOUETTE COCONUT MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5127903,SWEET SILHOUETTE CREME BRULEE MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5127904,SWEET SILHOUETTE GRAPEFRUIT MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5127905,SWEET SILHOUETTE MARSHMALLOW MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5127906,SWEET SILHOUETTE PEACH MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5127907,SWEET SILHOUETTE PEAR MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5127957,OLD ELMER TRADITIONAL CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2196543,BAD SEED CIDER COMPANY LLC,D,02/28/2018
5128125,LUCCIO BELLO ROSSO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1267246,NESTOR IMPORTS INC,I,02/28/2018
5128126,LUCCIO MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1267246,NESTOR IMPORTS INC,I,02/28/2018
5128127,LUCCIO MOSCATO D'ASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1267246,NESTOR IMPORTS INC,I,02/28/2018
5128128,LUCCIO PINK MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1267246,NESTOR IMPORTS INC,I,02/28/2018
5128129,BABAROSA MOSCATO D'ASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1267246,NESTOR IMPORTS INC,I,02/28/2018
5128181,STOLI GINGER BEER PREMIUM MIXER,654,S,WINE SPECIALTY,WINE SPECIALTY,1277348,STOLI GROUP USA LLC,D,02/28/2018
5128300,MCKENZIE'S HAND-PRESSED PUMPKIN,654,F,CIDER - FEE,JACK HARD CIDER,3150559,MCKENZIES BEVERAGES INC,D,02/28/2018
5128369,GAMLA MOSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5128413,FERME DE LA SAPINIERE CIDER BOUCHE,654,L,WINE - LOW ALCOHOL,OMAHA BEACH POME FRUIT CIDER,1284083,WINEBOW INC,I,02/28/2018
5128755,BLACKBIRD CIDER WORKS CHRISTMAS CIDER,654,C,CIDER - NO FEE,APPLE CIDER,3152620,DONOVAN ORCHARDS LLC,I,02/28/2018
5128792,THATCHER'S GOLD ENGLISH CIDER,654,C,CIDER - NO FEE,APPLE CIDER,1273746,MHW LTD,I,02/28/2018
5128814,MILES WINE CELLARS CACHE,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,3014294,MILES WINE CELLARS LLC,D,02/28/2018
5128827,WYDER'S DRY PEAR HARD CIDER,654,C,CIDER - NO FEE,PEAR CIDER,1270257,MANHATTAN BEER DISTRIBUTORS LLC,D,02/28/2018
5128828,WYDER'S BEERY BURST HARD CIDER,654,C,CIDER - NO FEE,POME FRUIT CIDER,1270257,MANHATTAN BEER DISTRIBUTORS LLC,D,02/28/2018
5128940,CANTINA SOCIALE DI CASORZO MALVASIA,654,L,WINE - LOW ALCOHOL,DE CASORZO DOLCE  LOW ALCOHOL WINE,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5128941,CANTINA GABRIELE VINO SWEET WHITE,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5128942,CANTINA GABRIELE VINO SWEET RED,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5128943,CANTINA GABRIELE MALVASIA,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1023854,MONSIEUR TOUTON SELECTION LTD,I,02/28/2018
5129001,BLACKTHORN,654,F,CIDER - FEE,APPLE  CIDER,1270257,MANHATTAN BEER DISTRIBUTORS LLC,I,02/28/2018
5129132,DON SIMON SANGRIA ALEGRIA,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1284083,WINEBOW INC,I,02/28/2018
5129136,MYX FUSIONS MOSCATO MYXOTICA,654,W,WINE PRODUCT,WINE PRODUCT,1287051,ROYAL WINE CORPORATION,D,02/28/2018
5129137,ZION DOLEV WHITE MUSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5129138,ZION DOLEV RED MUSCATO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5129139,RASHI MUSCATO D'ASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5129207,BEAK & SKIFF 1911 HARD CIDER,654,F,CIDER - FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5129208,BEAK & SKIFF 1911 BLUEBERRY HARD CIDER,654,F,CIDER - FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5129209,BEAK & SKIFF 1911 RASPBERRY HARD CIDER,654,F,CIDER - FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5129211,FIZZ 56,654,S,WINE SPECIALTY,WINE SPECIALTY,1185688,EMPIRE MERCHANTS LLC,I,02/28/2018
5129261,PAMPELONNE,654,W,WINE PRODUCT,WINE PRODUCT,2188817,PARK STREET IMPORTS LLC,I,02/28/2018
5129299,TOSTI MOSCATO D'ASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1267246,NESTOR IMPORTS INC,I,02/28/2018
5129306,VIETTI MOSCATO D'ASTI CASCINETTA,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1284083,WINEBOW INC,I,02/28/2018
5129307,FATTORIA SAN GIULIANO MOSCATO DASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1120984,VIGNAIOLI LTD,I,02/28/2018
5129308,VINEYARD CREEK MERLOT WINE PRODUCT,654,W,WINE PRODUCT,WINE PRODUCT,1273117,VC 17 LLC,D,02/28/2018
5129309,VINEYARD CREEK PINOT GARIGIO WINE,654,W,WINE PRODUCT,PRODUCT WINE PRODUCT,1273117,VC 17 LLC,D,02/28/2018
5129310,VINEYARD CREEK WHITE ZINFANDEL WINE,654,W,WINE PRODUCT,PRODUCT WINE PRODUCT,1273117,VC 17 LLC,D,02/28/2018
5129311,VINEYARD CREEK SAUVIGNON BLANC WINE,654,W,WINE PRODUCT,PRODUCT WINE PRODUCT,1273117,VC 17 LLC,D,02/28/2018
5129395,POSSMAN HEISSER ORIGINAL MULLED CIDER,654,F,CIDER - FEE,APPLE CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5129396,POSSMAN PURE CIDER,654,F,CIDER - FEE,APPLE CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5129459,WOODCHUCK HARD CIDER SUMMER TIME,654,F,CIDER - FEE,APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5129483,NINE PIN CIDER WORKS,654,C,CIDER - NO FEE,APPLE CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5129484,NINE PIN RASPBERRY,654,C,CIDER - NO FEE,APPLE CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5129688,NINE PIN BROADWAY ROSE,654,C,CIDER - NO FEE,APPLE CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5129715,ARBOR MIST ARBORITA MANGO MARGARITA,654,W,WINE PRODUCT,WINE PRODUCT,3141135,CONSTELLATION BRANDS INC,D,02/28/2018
5129857,VINFRESCO SEMI DRY RED,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1185688,EMPIRE MERCHANTS LLC,D,02/28/2018
5129902,GATHERING MOON HARD CIDER W/ CRANBERRY,654,C,CIDER - NO FEE,APPLE CIDER,2171195,CRITZ FARMS INC,D,02/28/2018
5129962,MAELOC HARD CIDER BLACKBERRY,654,F,CIDER - FEE,POME FRUIT CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5129963,MAELOC HARD CIDER DRY,654,F,CIDER - FEE,APPLE CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5129964,MAELOC HARD CIDER STRAWBERRY,654,F,CIDER - FEE,POMO FRUIT CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5129965,MAELOC HARD CIDER PEAR,654,F,CIDER - FEE,PEAR CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5130052,CUPCAKE MOSCATO D'ASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,3000852,"WINE GROUP LLC, THE",I,02/28/2018
5132604,SIDRA AVALON,654,C,CIDER - NO FEE,APPLE CIDER,2183995,REMARKABLE LIQUIDS LLC,I,02/28/2018
5130515,OZEKI IKEZO TSUYA MEKU JELLY SPARKLING,654,S,WINE SPECIALTY,PEACH SAKE WINE SPECIALTY,1260947,JFC INTERNATIONAL INC,I,02/28/2018
5130863,1911 FOUNDERS' RESERVE HARD CIDER,654,C,CIDER - NO FEE,EMPIRE SPY APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5130904,GUZMAN RIESTRA SIDRA BRUT NATURE,654,C,CIDER - NO FEE,APPLE CIDER,2184452,REMARKABLE LIQUIDS LLC,I,02/28/2018
5130905,SIDRA NATURAL FANJUL,654,C,CIDER - NO FEE,APPLE CIDER,2184452,REMARKABLE LIQUIDS LLC,I,02/28/2018
5130906,SIDRA NATURAL RIESTRA,654,C,CIDER - NO FEE,APPLE CIDER,2184452,REMARKABLE LIQUIDS LLC,I,02/28/2018
5130907,VIUDA DE ANGELON SIDRA 1947,654,C,CIDER - NO FEE,APPLE CIDER,2184452,REMARKABLE LIQUIDS LLC,I,02/28/2018
5131143,SUGAR MAPLE NEW YORK STATE RIESLING,654,W,WINE PRODUCT,WINE PRODUCT,1287361,BIAGIO CRU & ESTATE WINE L L C,D,02/28/2018
5131208,SULIN CASORZO DOC,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1251560,REGAL WINE IMPORTS INC ,I,02/28/2018
5131234,KOOKSOONDANG SSAL MAKKOLI,654,W,WINE PRODUCT,WINE PRODUCT,1039534,DAE SON AMERICA INC,I,02/28/2018
5131246,MAURIELLO ROSE,654,W,WINE PRODUCT,WINE PRODUCT,1010894,S K I WHOLESALE BEER CORP,I,02/28/2018
5131247,MAURIELLO CABERNET SAUVIGNON,654,W,WINE PRODUCT,WINE PRODUCT,1010894,S K I WHOLESALE BEER CORP,I,02/28/2018
5131248,MAURIELLO CHARDONNAY,654,W,WINE PRODUCT,WINE PRODUCT,1010894,S K I WHOLESALE BEER CORP,I,02/28/2018
5131250,TOMMASELLO WINERY CRANBERRY MOSCATO,654,S,WINE SPECIALTY,WINE SPECIALTY,1185688,EMPIRE MERCHANTS LLC,D,02/28/2018
5131252,MAURIELLO MERLOT,654,W,WINE PRODUCT,WINE PRODUCT,1010894,S K I WHOLESALE BEER CORP,I,02/28/2018
5131253,TOMASELLO WINERY RED RASPBERRY MOSCATO,654,S,WINE SPECIALTY,WINE SPECIALTY,1185688,EMPIRE MERCHANTS LLC,D,02/28/2018
5131352,LIGHT LIPS ROSE,654,W,WINE PRODUCT,WINE PRODUCT,1273743,MHW LTD,I,02/28/2018
5131361,RIPPLETON ORIGINAL HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2171195,CRITZ FARMS INC,D,02/28/2018
5131369,SEAGRAM'S ESCAPES FRUIT PUNCH,654,S,WINE SPECIALTY,WINE SPECIALTY,3150754,LABATT USA OPERATING CO LLC,D,02/28/2018
5131370,SEAGRAM'S ESCAPES GRAPE FIZZ,654,S,WINE SPECIALTY,WINE SPECIALTY,3150754,LABATT USA OPERATING CO LLC,D,02/28/2018
5131563,CANTINA DI CASORZO RUBY DOLCE MALVASIA,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1273743,MHW LTD,I,02/28/2018
5131724,MYX FUSIONS TROPICAL SANGRIA,654,W,WINE PRODUCT,WINE PRODUCT,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5131725,MYX FUSIONS RED BERRIES SANGRIA,654,W,WINE PRODUCT,WINE PRODUCT,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5131726,MYX FUSIONS CLASSICO SANGRIA,654,W,WINE PRODUCT,WINE PRODUCT,1287051,ROYAL WINE CORPORATION,I,02/28/2018
5131739,HOXIE SPRITZER LEMON GINGER,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1023862,USA WINE IMPORTS INC,D,02/28/2018
5131740,HOXIE SPRITZER LEMON LINDEN BLOSSON,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1023862,USA WINE IMPORTS INC,D,02/28/2018
5131796,FARMER SAISON HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2196543,BAD SEED CIDER COMPANY LLC,D,02/28/2018
5131828,SHACKSBURY FARMHOUSE,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1277387,MICHAEL SKURNIK WINES INC,I,02/28/2018
5131853,VIUDA DE ANGELON SIDRA DE PERA,654,C,CIDER - NO FEE,PEAR CIDER,2184452,REMARKABLE LIQUIDS LLC,I,02/28/2018
5131854,VIUDA DE ANGELON SIDRA  BRUT,654,C,CIDER - NO FEE,APPLE CIDER,2184452,REMARKABLE LIQUIDS LLC,I,02/28/2018
5132232,NAKED FLOCK LEMON GINGER HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2008196,APPLEWOOD WINERY LLC,D,02/28/2018
5132501,OZEKI HANA FUGA YUZU 10PF,654,S,WINE SPECIALTY,WINE SPECIALTY,1260947,JFC INTERNATIONAL INC,I,02/28/2018
5132502,CASCINA CASTLET MOSCATO D'ASTI DOCG,654,L,WINE - LOW ALCOHOL,11PF LOW ALCOHOL WINE,1270535,VOS VINUM IMPORTING LTD,I,02/28/2018
5132578,CELT TRADITIONAL FRENCH CIDER,654,C,CIDER - NO FEE,APPLE CIDER,1010682,JRC BEVERAGE INC,I,02/28/2018
5132605,BROOKLYN CIDER HOUSE KINDA DRY,654,C,CIDER - NO FEE,APPLE CIDER,3156041,BROOKLYN CIDER HOUSE LLC,D,02/28/2018
5132623,1911 PUMPKIN HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5132690,PAMPELONNE RED SANGRIA,654,W,WINE PRODUCT,WINE PRODUCT,2188817,PARK STREET IMPORTS LLC,I,02/28/2018
5132896,APPLE PIE DRY HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2196543,BAD SEED CIDER COMPANY LLC,D,02/28/2018
5132908,GREEN GOBLIN ENGLISH CIDER,654,C,CIDER - NO FEE,APPLE CIDER,1273746,MHW LTD,I,02/28/2018
5132979,SHACKSBURY THE BASQUE 2014,654,L,WINE - LOW ALCOHOL,LOW ALOCHOL WINE,1277387,MICHAEL SKURNIK WINES INC,I,02/28/2018
5132986,CIDER CREEK PREMIUM FARMHOUSE,654,C,CIDER - NO FEE,APPLE CIDER,3154421,CUNNINGHAM CREEK DISTRIBUTORS INC,D,02/28/2018
5132987,CIDER CREEK CASCADE HOPRICOT,654,C,CIDER - NO FEE,APPLE CIDER,3154421,CUNNINGHAM CREEK DISTRIBUTORS INC,D,02/28/2018
5132988,CIDER CREEK SAISON RESERVE,654,C,CIDER - NO FEE,HARD APPLE CIDER,3154421,CUNNINGHAM CREEK DISTRIBUTORS INC,D,02/28/2018
5133052,BUTTONWOOD GROVE RASPBERRY HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5133063,BUTTONWOOD GROVE HARD CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5133338,VILLA ROSA MOSCATO D'ASTI 11PF,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1209368,CAZANOVE OPICI WINE CORP,I,02/28/2018
5133446,RACHEL'S RAQUETTE LAKE ELIXIR,654,S,WINE SPECIALTY,WINE SPECIALTY,1209368,CAZANOVE OPICI WINE CORP,D,02/28/2018
5133616,FLIPFLOP FIZZY CRISP WHITE,654,S,WINE SPECIALTY,WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133617,FLIPFLOP FIZZY PINK MOSCATO,654,S,WINE SPECIALTY,WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133618,FLIPFLOP FIZZY SANGRIA,654,S,WINE SPECIALTY,WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133661,BLACKBIRD CIDER WORKS PREMIUM DRAFT,654,C,CIDER - NO FEE,APPLE CIDER,3152620,DONOVAN ORCHARDS LLC,D,02/28/2018
5133669,BROOKLYN CIDER HOUSE BONE DRY,654,C,CIDER - NO FEE,APPLE CIDER,3156041,BROOKLYN CIDER HOUSE LLC,D,02/28/2018
5133742,NINE PIN CIDER MONSTER,654,C,CIDER - NO FEE,APPLE CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5133887,SHACKSBURY,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1277387,MICHAEL SKURNIK WINES INC,D,02/28/2018
5133935,FRESH CRAFT SPARKLED BLACKBERRY,654,S,WINE SPECIALTY,LEMONADE WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133936,FRESH CRAFT SPARKLED GRAPE FRUIT,654,S,WINE SPECIALTY,WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133937,FRESH CRAFT SPARKLED GREEN APPLE,654,S,WINE SPECIALTY,WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133938,FRESH CRAFT SPARKLED MANGO CITRUS,654,S,WINE SPECIALTY,WINE SPECIALTY,3000852,"WINE GROUP LLC, THE",D,02/28/2018
5133949,IKEZO TSUYA MEKU JELLY SPARKLING BERRY,654,S,WINE SPECIALTY,MIX WINE SPECIALTY,1260947,JFC INTERNATIONAL INC,I,02/28/2018
5134060,SANTERO MOSCATO & DASTI,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134061,SANTERO MOSCATO & STRAWBERRY,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134062,SANTERO MOSCATO & PINEAPPLE,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134063,SANTERO MOSCATO & PASSION FRUIT,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134064,SANTERO MOSCATO & MANGO,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134066,SANTERO MOSCATO & COCONUT,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134069,SANTERO MOSCATO & TANGERINE,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134071,SANTERO MOSCATO & PEACH,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134140,NINE PIN RUM BARREL AGED CIDER,654,C,CIDER - NO FEE,APPLE CIDER,2194986,NINE PIN CIDERWORKS LLC,D,02/28/2018
5134146,1911 FOUNDERS RESEVE HOPPED,654,C,CIDER - NO FEE,APPLE CIDER,2601854,BEAK & SKIFF APPLE FARMS INC,D,02/28/2018
5134272,BLACKMAN CIDER OLD ORCHARD SELECT,654,C,CIDER - NO FEE,HARD CIDER,3155739,BLACKMAN HOMESTEAD LLC,D,02/28/2018
5134273,BLACKMAN CIDER FIRST GENERATION 1852,654,C,CIDER - NO FEE,APPLE CIDER,3155739,BLACKMAN HOMESTEAD LLC,D,02/28/2018
5134699,SOVETSKOE POLUSLADKOE,654,L,WINE - LOW ALCOHOL,LOW ALCOHOL WINE,1230905,MEDCO ATLANTIC INC,I,02/28/2018
5134754,CHAMPLAIN ORCHARDS  MCINTOSH &,654,C,CIDER - NO FEE,MAPLE HARD CIDER APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5134755,CHAMPLAIN ORCHARDS ORIGINAL,654,C,CIDER - NO FEE,VERMONT HARD CIDER APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5134756,CHAMPLAIN ORCHARDS  HEIRLOOM,654,C,CIDER - NO FEE,SEMI-DRY HARD CIDER APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5134757,CHAMPLAIN ORCHARDS  CRANBERRY,654,C,CIDER - NO FEE,HARD CIDER APPLE CIDER,2011102,DE CRESCENTE DISTRIBUTING CO INC,D,02/28/2018
5134792,LA BENEDICTA,654,F,CIDER - FEE,APPLE CIDER,1273746,MHW LTD,I,02/28/2018
